EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_5_v2_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,Alpha_Mean,Alpha_Std,Alpha_Max,Alpha_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/embedding_norm_Mean,Training/embedding_norm_Std,Training/embedding_norm_Max,Training/embedding_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
177,3.4435555934906006,37600,-5496.69671,-992.56683,-5.59787,0.00150,3.44089,0.00111,-5567.89223,-5.11458,0.02437,-5.04500,-5.17794,42396.34020,732.99872,43670.83984,41146.18750,-459.47702,5.44160,-445.47345,-476.14883,35777828.08000,633371.36131,37076252.00000,34452092.00000,1051680352174.07996,89139356926.38176,1358417887232.00000,835369041920.00000,1101388050268.15991,97279589423.77821,1408968556544.00000,861254713344.00000,60.61958,12.68112,100.14887,21.11652,13431373540884.48047,3708389841616.31055,27438203535360.00000,5983785975808.00000,13510298267811.83984,3511825493862.63477,25639713243136.00000,7279565340672.00000,1.29786,0.03965,1.38694,1.16050,1.56799,0.04185,1.70760,1.46909,2.00000,0.00000,2.00000,2.00000,-10.86320,4.57083,-5.91357,-20.00000,49.12574,0.50988,50.65717,47.89788,19.07620,0.36134,20.16553,18.08372,78.67596,14.76833,130.54924,65.09985,-2.38884,2.12058,2.66412,-9.45174,1.67783,0.21825,2.33342,1.08985,54.47345,4.42428,65.53239,45.97142,962.70073,297.62522,1534.09338,352.79767,-896.19760,339.40140,-320.32196,-1836.03784
178,4.112790822982788,37800,-5488.42091,-1060.13093,-5.56954,0.00122,4.11041,0.00110,-5465.10215,-5.11125,0.02298,-5.05349,-5.18538,45011.66258,778.07018,46364.76562,43683.87500,-462.03986,5.65107,-444.54059,-477.26398,37961251.36000,670021.67884,39175920.00000,36648572.00000,1190121207889.91992,99654739288.73320,1540752801792.00000,905178316800.00000,1242094550056.95996,106870212369.15715,1623215570944.00000,929927528448.00000,66.00500,15.29866,145.46849,32.98662,14524721927290.88086,3427108269985.83936,28400838246400.00000,6829101809664.00000,14258015533793.27930,3618951564949.75684,26184182136832.00000,6831921430528.00000,1.29591,0.04090,1.41613,1.19536,1.56957,0.04253,1.66753,1.43263,2.00000,0.00000,2.00000,2.00000,-10.46611,4.22815,-5.80879,-20.00000,49.12403,0.52916,50.64411,47.57497,19.07636,0.35850,19.96329,17.83010,77.81034,14.63480,130.61038,65.13132,-2.39628,2.28773,2.13990,-10.10149,1.67068,0.22484,2.18840,0.89240,54.26037,4.62933,69.97895,46.54910,934.53278,290.46105,1534.09338,336.10898,-877.85333,343.22991,-296.36087,-1836.03784
179,3.7760164737701416,38000,-5497.04304,-897.38430,-5.58218,0.00152,3.77331,0.00112,-5531.38474,-5.11126,0.02398,-5.05261,-5.17798,47788.99992,826.41591,49226.23828,46378.60547,-464.65197,5.24410,-449.65527,-480.65372,40296890.58000,718154.07146,41920768.00000,38777532.00000,1337380485857.28003,128174215206.95123,1709370376192.00000,1002181951488.00000,1394071442882.56006,137499542238.11804,1789968384000.00000,1097512189952.00000,70.52675,17.38582,137.29324,37.31585,15879583673876.48047,4303017424174.25391,34220741230592.00000,7656255258624.00000,15766138708295.67969,4272661512718.63330,33602916057088.00000,7952997548032.00000,1.29213,0.03944,1.40632,1.19587,1.57561,0.04423,1.69434,1.44496,2.00000,0.00000,2.00000,2.00000,-11.13973,4.41566,-5.80879,-20.00000,49.12680,0.48589,50.56173,47.66699,19.09433,0.33982,20.07423,18.21280,78.28457,15.46539,130.14127,65.18521,-2.38135,2.48657,2.34240,-10.57520,1.63798,0.23846,2.26253,0.91264,55.05515,4.86655,71.52160,44.42751,989.09124,299.05707,1534.09338,256.84518,-921.69570,337.98040,-248.97133,-1836.03784
180,3.877631425857544,38200,-5491.17509,-914.86809,-5.59608,0.00158,3.87468,0.00130,-5421.91293,-5.11446,0.02238,-5.03986,-5.17379,50741.38236,879.04591,52270.09375,49240.98047,-467.99145,6.02194,-451.36472,-484.17416,42839121.14000,769076.10467,44545540.00000,41338476.00000,1515410942197.76001,137263973130.00696,1941920808960.00000,1230725578752.00000,1563828127662.08008,139383003790.11169,2028202229760.00000,1232750903296.00000,72.31542,14.69606,113.13307,37.82426,17635376808591.35938,4260443886867.81445,32544428916736.00000,8411146616832.00000,16840787393249.27930,3762149653666.13232,26181445353472.00000,9095948009472.00000,1.29972,0.04227,1.41625,1.18787,1.56647,0.04574,1.69285,1.44826,2.00000,0.00000,2.00000,2.00000,-10.56444,4.39698,-5.59893,-20.00000,49.19644,0.55768,50.64610,47.68556,19.02127,0.41010,20.01604,17.82361,77.68116,14.58890,130.79300,65.09537,-2.37216,2.37386,2.06379,-12.99752,1.67406,0.21119,2.28418,0.88743,54.72853,4.87371,70.28967,44.99335,954.40707,304.77292,1534.09338,290.65836,-893.48696,348.50152,-267.26001,-1836.03784
181,3.78236985206604,38400,-5488.76688,-1086.29322,-5.59606,0.00179,3.77921,0.00131,-5476.66840,-5.10795,0.02508,-5.05088,-5.17774,53872.93135,929.42051,55489.61719,52285.79688,-468.59287,5.49276,-454.07248,-491.01474,45383738.16000,795674.26391,47111388.00000,43843616.00000,1732806675660.80005,153346366629.14084,2120838938624.00000,1354877632512.00000,1801477612503.04004,161105510863.65436,2280921759744.00000,1417558228992.00000,79.13254,16.32536,131.21582,38.42760,19731713574830.07812,4930239906181.27441,34212545560576.00000,8806892306432.00000,19350183298990.07812,4748024851178.74902,36534422077440.00000,10419324321792.00000,1.28717,0.03869,1.42651,1.11247,1.57770,0.03958,1.77111,1.47447,2.00000,0.00000,2.00000,2.00000,-10.37881,4.06754,-6.09355,-20.00000,49.01418,0.50589,50.97063,47.67831,19.14624,0.36016,20.37733,17.79214,76.89445,13.29784,130.66003,65.10184,-2.22380,2.29593,2.39536,-10.03329,1.68772,0.20222,2.21886,1.08486,54.33139,4.92309,71.05135,45.85347,955.26042,302.76585,1534.09338,361.92502,-889.36219,350.75959,-266.20511,-1836.03784
182,3.875312566757202,38600,-5495.41065,-1033.12462,-5.60204,0.00183,3.87208,0.00133,-5513.46413,-5.11142,0.02459,-5.04861,-5.20255,57193.88104,989.11336,58915.64062,55506.23438,-472.02009,5.70470,-453.25204,-488.72882,48206722.62000,883234.59262,50336604.00000,46507152.00000,1921966742568.95996,164323701884.85141,2493441638400.00000,1554718654464.00000,2000350128373.76001,178468066750.13577,2570792468480.00000,1630835965952.00000,82.58643,16.73710,143.40347,27.09102,21007460938547.19922,5366594608271.69043,38953080061952.00000,9689059295232.00000,21075028009287.67969,5391763851765.55176,39646591451136.00000,9560926453760.00000,1.29058,0.03921,1.38295,1.14580,1.57436,0.04052,1.69971,1.47040,2.00000,0.00000,2.00000,2.00000,-10.34851,4.05478,-5.99803,-20.00000,49.09209,0.51624,50.62792,47.28324,19.06670,0.35194,20.33858,18.21594,76.33885,12.16603,129.59656,65.15424,-2.05578,2.36316,1.86419,-12.97363,1.66920,0.21229,2.33815,1.07877,53.87096,4.71840,69.15360,45.69562,932.61091,299.83066,1534.09338,368.90390,-860.35168,344.92316,-283.11145,-1836.03784
183,3.9761159420013428,38800,-5502.63361,-865.25021,-3.84237,0.00171,3.97306,0.00128,-5517.76489,-5.11046,0.02250,-5.04141,-5.16482,60723.94902,1049.42386,62548.25391,58933.29297,-473.63877,5.45315,-460.34161,-488.88962,51112783.52000,884212.55959,53372216.00000,49293456.00000,2188275050741.76001,183931295191.27808,2681437945856.00000,1775217803264.00000,2278081775534.08008,183631814769.22992,2750856298496.00000,1871114010624.00000,89.77284,22.73019,190.13551,40.84345,24764980936048.64062,7109526984023.08496,47567765241856.00000,12870414761984.00000,25220664938987.51953,7234147531246.08105,54197537996800.00000,12291679453184.00000,1.28668,0.03651,1.40106,1.19240,1.58054,0.03948,1.69200,1.45030,2.00000,0.00000,2.00000,2.00000,-10.60495,4.48725,-5.68247,-20.00000,49.00483,0.49968,50.27225,47.82945,19.13922,0.35021,20.20579,18.31533,77.85698,15.00286,130.75549,65.09312,-2.09370,1.94424,1.92688,-10.22178,1.64655,0.21357,2.16662,1.04741,54.04887,4.71313,68.76581,45.74833,926.04476,295.25406,1534.09338,340.85202,-855.65754,315.22882,-287.02689,-1836.03784
184,3.5020804405212402,39000,-5505.08808,-1033.08313,-5.59987,0.00147,3.49913,0.00140,-5474.76771,-5.10581,0.02216,-5.05384,-5.17413,64463.63283,1112.26693,66400.65625,62566.86719,-475.55214,5.95823,-456.10733,-489.54694,54214596.48000,967464.16096,56158388.00000,52174620.00000,2495726061486.08008,220517561971.06497,3178892361728.00000,1878874521600.00000,2591320218664.95996,217678241427.28400,3198704943104.00000,2004353024000.00000,94.60397,21.20801,155.99049,43.58637,27374406121553.92188,7220275634907.82422,46444878757888.00000,12702904745984.00000,27828371052298.23828,6735148368438.71680,51248438968320.00000,13861605343232.00000,1.27914,0.03854,1.38323,1.16773,1.58803,0.04011,1.75198,1.48788,2.00000,0.00000,2.00000,2.00000,-11.24327,4.79216,-5.85528,-20.00000,48.94538,0.53122,50.27679,47.26680,19.16775,0.35877,20.15687,18.39374,79.43473,16.30510,130.60037,65.23293,-2.64257,2.43359,2.23850,-15.55969,1.64729,0.20128,2.28320,1.05339,53.94459,4.53496,68.91646,45.30873,932.57386,291.82029,1534.09338,366.15414,-844.88487,330.29024,-272.96710,-1836.03784
185,3.6776528358459473,39200,-5501.73604,-927.93769,-5.62720,0.00183,3.67435,0.00139,-5510.50854,-5.10231,0.02562,-5.03850,-5.14873,68437.66641,1182.43111,70497.32812,66420.47656,-478.58628,6.61569,-460.98828,-497.76138,57554331.76000,1035554.50363,59600916.00000,55377588.00000,2806098644828.16016,252928865491.32706,3441055236096.00000,2051676569600.00000,2912626295439.35986,255355169722.30084,3529447309312.00000,2195023986688.00000,100.15229,21.61399,170.15968,52.55559,28740928206274.55859,7146864541679.37109,54900624982016.00000,13684628783104.00000,29130198697902.07812,7842631925803.59082,56845444055040.00000,14906428489728.00000,1.28354,0.03907,1.38025,1.19284,1.58263,0.03972,1.69692,1.49239,2.00000,0.00000,2.00000,2.00000,-10.60181,4.12047,-6.08320,-20.00000,48.98715,0.58740,50.74264,47.39260,19.13115,0.39017,20.26996,17.88684,76.99641,13.19276,130.75955,65.17413,-2.37214,2.39698,1.93927,-13.13421,1.64262,0.21163,2.17150,1.17769,54.32864,5.14001,74.09953,44.94465,929.94748,317.59850,1534.09338,339.51465,-878.29740,359.79365,-285.36755,-1836.03784
186,3.5032169818878174,39400,-5495.66521,-924.34885,-4.67789,0.00175,3.50036,0.00106,-5477.18641,-5.10736,0.02495,-5.02101,-5.17073,72662.21152,1256.08023,74847.96094,70518.43750,-481.07918,5.43051,-467.60751,-494.59131,61116842.62000,1105898.90367,63721952.00000,58889116.00000,3162801510809.60010,267420791371.06403,3779527704576.00000,2470845874176.00000,3281238658908.16016,278950812459.19330,4041520709632.00000,2583687593984.00000,109.17120,24.39633,181.08040,46.10228,33684508093972.48047,8025740978826.98926,66061474988032.00000,13332236992512.00000,33243660744130.55859,8031483379365.87500,67704719409152.00000,15056520609792.00000,1.28455,0.03766,1.37901,1.17984,1.57994,0.03934,1.71093,1.48496,2.00000,0.00000,2.00000,2.00000,-10.22527,3.65952,-5.65819,-20.00000,48.97989,0.48215,50.14043,47.70881,19.12649,0.34249,19.96467,18.18931,75.50167,9.94987,129.67119,65.13285,-2.33115,2.43194,2.18531,-11.47991,1.69450,0.20637,2.41575,1.16028,53.49249,4.56023,74.77708,45.80320,885.10130,282.58436,1534.09338,287.38126,-821.89587,327.59146,-266.68066,-1836.03784
187,3.748549699783325,39600,-5478.46456,-1042.79000,-5.59960,0.00170,3.74552,0.00126,-5395.88573,-5.10771,0.02414,-5.04506,-5.17292,77147.39227,1334.48658,79467.84375,74870.37500,-483.51603,5.95313,-469.37930,-502.95212,64842270.84000,1138139.49845,67217368.00000,62417792.00000,3644465541283.83984,316758343671.25433,4557463617536.00000,2812543500288.00000,3781993955328.00000,328375114511.36554,4680987967488.00000,2891555799040.00000,114.13236,23.57334,218.02693,48.35005,36411113608314.88281,8695660471759.88281,64044849430528.00000,17641483796480.00000,36630960160112.64062,8787536234532.04297,69098071392256.00000,20113422024704.00000,1.27951,0.03838,1.39370,1.18138,1.58712,0.03912,1.67773,1.46538,2.00000,0.00000,2.00000,2.00000,-10.59859,3.91658,-6.05446,-20.00000,48.96771,0.52936,50.62530,47.60238,19.16677,0.34724,20.14893,17.91726,77.86824,14.17011,130.74666,65.03959,-2.10719,1.97422,2.14521,-9.53567,1.67211,0.22260,2.31680,1.01404,54.10159,5.00979,69.66178,44.82337,928.69545,300.92453,1534.09338,265.95703,-848.26929,370.67155,-208.58133,-1836.03784
188,3.850221633911133,39800,-5476.19388,-1108.17203,-5.60866,0.00149,3.84738,0.00128,-5442.39530,-5.10594,0.02371,-5.05084,-5.16557,81903.16203,1414.46715,84365.56250,79491.64844,-485.21610,6.53345,-468.52423,-500.20874,68780269.54000,1262937.63886,71322408.00000,66131612.00000,4102074177945.60010,383643863705.27496,5300355596288.00000,2961957453824.00000,4264693483438.08008,392199946402.85321,5414106169344.00000,3102128734208.00000,121.71519,25.55806,195.54575,61.44868,41441028011458.56250,10314254281765.67969,73573771247616.00000,19054658060288.00000,40767324390686.71875,9763534003982.54883,69606676889600.00000,21890605252608.00000,1.27475,0.04350,1.37328,1.16283,1.59069,0.04462,1.69417,1.48701,2.00000,0.00000,2.00000,2.00000,-10.92134,4.04196,-5.49748,-20.00000,48.89068,0.57014,50.22833,47.51450,19.19405,0.38528,20.14930,18.30383,77.53559,13.66183,130.78110,65.05539,-2.04902,2.09436,1.75949,-11.85508,1.64085,0.21307,2.21718,1.00947,53.79259,4.83489,72.25676,43.67991,945.33268,314.09508,1534.09338,252.90213,-868.14576,367.60685,-212.12250,-1836.03784
189,3.8947720527648926,40000,-5468.51645,-1036.23181,-5.26838,0.00151,3.89211,0.00110,-5454.61047,-5.10683,0.02187,-5.05171,-5.16332,86956.62000,1503.78926,89572.64844,84390.75000,-488.16740,5.98085,-471.77481,-505.18805,73028144.72000,1317563.60514,75607360.00000,70058008.00000,4603790153482.24023,362515172159.59857,5511912620032.00000,3601557880832.00000,4777984610795.51953,384747140660.87476,5755649916928.00000,3902898176000.00000,133.00952,27.67509,218.19945,69.64759,49131760249733.11719,13384153520343.32812,99381659303936.00000,25127521615872.00000,48687337386803.20312,12516489066058.80664,85578162896896.00000,25649416765440.00000,1.27843,0.04018,1.40317,1.17924,1.58531,0.04042,1.70859,1.44453,2.00000,0.00000,2.00000,2.00000,-10.70234,3.77328,-5.86810,-20.00000,48.92449,0.52610,50.36905,47.46280,19.16897,0.37498,20.18620,18.01118,76.75289,12.19363,129.76996,65.07934,-2.49016,2.28543,1.47556,-14.13678,1.67184,0.21168,2.21942,1.18421,54.04174,5.21510,71.99478,45.36409,924.60665,309.65965,1534.09338,339.51465,-860.15988,373.88430,-247.88826,-1836.03784
190,3.811668634414673,40200,-5470.44964,-937.65027,-4.24440,0.00183,3.80872,0.00107,-5441.24482,-5.11219,0.02460,-5.04167,-5.17250,92328.08824,1599.27886,95112.10156,89599.47656,-491.66874,6.26395,-474.55685,-509.49512,77612817.68000,1394992.23376,80471360.00000,74957912.00000,5153937265786.87988,433122039300.25360,6144313524224.00000,4007899168768.00000,5352500112916.48047,443646865836.23657,6408510636032.00000,4195308535808.00000,140.45832,30.47743,228.45895,76.72559,49493367031070.71875,12938893427433.25781,88318326865920.00000,26145061863424.00000,50361637263114.24219,13529798335537.93750,86589963239424.00000,22844526297088.00000,1.28438,0.04203,1.42782,1.18096,1.58153,0.04330,1.68325,1.42699,2.00000,0.00000,2.00000,2.00000,-10.79224,4.12584,-6.28491,-20.00000,49.00567,0.54520,50.56199,47.53226,19.11836,0.39531,20.23396,17.54855,76.88901,12.76231,129.86603,65.56907,-2.21107,2.22747,1.73649,-11.42930,1.68566,0.19667,2.26194,1.15923,53.80136,4.32190,64.49819,45.49453,933.73598,300.70196,1534.09338,244.29764,-862.22189,351.08055,-201.55496,-1836.03784
191,3.806265115737915,40400,-5472.82406,-1056.64636,-5.59903,0.00171,3.80322,0.00126,-5500.41256,-5.10892,0.02222,-5.04686,-5.17670,98036.25504,1696.87482,100989.02344,95140.58594,-493.83427,5.94999,-475.62988,-509.60352,82347635.56000,1519150.69167,85663032.00000,79520704.00000,5827746121646.08008,455883770264.10492,7057334337536.00000,4209807982592.00000,6061381131960.32031,473905534217.97101,7238756335616.00000,4447305990144.00000,145.45043,32.07433,297.97717,71.40681,59186800754688.00000,14537270308714.98633,107630596980736.00000,30310488080384.00000,60845724532736.00000,16674657176771.83203,135135827591168.00000,28452050698240.00000,1.28316,0.03671,1.39321,1.19309,1.58303,0.03867,1.69317,1.46933,2.00000,0.00000,2.00000,2.00000,-10.55045,4.14079,-6.20760,-20.00000,48.96963,0.51643,50.39327,47.46831,19.12436,0.37756,20.24213,18.03380,76.15925,12.11998,130.68399,65.06134,-2.25747,2.20728,1.51815,-9.71522,1.71334,0.18614,2.15879,1.05840,53.80786,4.59189,69.75296,46.28656,922.92720,283.69030,1534.09338,368.90390,-841.43435,344.70729,-298.87085,-1836.03784
192,3.869191884994507,40600,-5453.61533,-1107.21420,-5.59968,0.00158,3.86620,0.00130,-5321.37683,-5.11139,0.02435,-5.03606,-5.17114,104095.68996,1803.96820,107236.93750,101019.16406,-497.09210,6.14668,-478.20563,-509.83664,87470995.16000,1567213.39053,90399128.00000,84185464.00000,6505030279495.67969,573350534273.04578,7935648333824.00000,4834306555904.00000,6756926669455.36035,595734567039.61230,8196227334144.00000,5029824561152.00000,156.44294,35.91269,380.52032,73.10162,61541412251893.75781,14573940060200.10156,105588021264384.00000,32281632702464.00000,63933995684986.88281,15168859019533.19922,113564765388800.00000,29303125311488.00000,1.28717,0.03716,1.40789,1.19487,1.58000,0.04056,1.68419,1.45774,2.00000,0.00000,2.00000,2.00000,-10.98178,4.43763,-5.91087,-20.00000,49.02848,0.52372,50.06245,47.45564,19.12666,0.34495,19.96750,18.19179,79.31263,15.12630,130.58282,65.11013,-2.35933,2.29390,2.39641,-9.65672,1.69253,0.21119,2.23841,1.08758,53.68465,4.91675,77.71657,44.10552,918.82191,301.79447,1534.09338,265.92636,-835.37998,339.37468,-234.79163,-1836.03784
193,3.898514747619629,40800,-5453.21692,-1081.39789,-5.59954,0.00183,3.89528,0.00133,-5513.78081,-5.10995,0.02450,-5.03488,-5.17360,110539.64969,1915.30870,113870.00781,107269.16406,-499.48836,6.32428,-481.73438,-518.89960,92838967.28000,1631404.25962,96423224.00000,89717200.00000,7358407282524.16016,653383489815.21033,9404403417088.00000,5381388500992.00000,7635298211594.24023,682346169864.28552,9954612215808.00000,5746867044352.00000,164.93863,39.18276,380.84430,70.59791,68911358751539.20312,17783001520616.13281,127338599677952.00000,32516721344512.00000,70805822887690.23438,19171314140444.42188,133897710993408.00000,37488882089984.00000,1.28476,0.04218,1.40693,1.16209,1.58226,0.04388,1.68758,1.45854,2.00000,0.00000,2.00000,2.00000,-10.99978,4.21763,-6.29415,-20.00000,49.01241,0.54722,50.74926,47.40696,19.11359,0.36930,20.05175,17.91883,77.39783,14.84443,130.70010,65.21630,-2.00774,1.84884,2.06623,-11.00468,1.68649,0.21819,2.16765,1.10404,53.86620,4.69883,70.35541,44.98419,936.40345,299.68609,1534.09338,361.71707,-858.12996,347.10095,-306.41064,-1836.03784
194,3.821683406829834,41000,-5449.40617,-1051.62102,-5.60000,0.00186,3.81865,0.00112,-5436.66026,-5.11360,0.02437,-5.04415,-5.18162,117383.97570,2039.07108,120930.75000,113904.21094,-503.43097,6.47135,-482.54221,-521.69989,98649097.32000,1767505.42361,102172960.00000,95359696.00000,8274567225671.67969,777817407644.31982,10897607098368.00000,6457588187136.00000,8621989261475.83984,816779943705.20496,11107266723840.00000,6728235089920.00000,171.80727,39.55538,354.82413,72.46120,77829313365278.71875,20002395798879.27734,142683427307520.00000,38678890020864.00000,78869695331041.28125,20477177125337.22656,143447444946944.00000,38902345760768.00000,1.28991,0.03994,1.38814,1.16419,1.57810,0.04064,1.68002,1.46954,2.00000,0.00000,2.00000,2.00000,-10.82233,4.28569,-6.28266,-20.00000,49.12878,0.55492,50.61046,47.35468,19.08187,0.37364,20.17399,18.08102,79.14827,15.02409,130.75519,65.22946,-2.13571,2.11145,2.17448,-11.05085,1.66366,0.17418,2.07887,1.02762,53.34623,4.69515,72.88619,44.90837,898.01748,303.52456,1534.09338,287.38126,-829.81387,369.57599,-247.83290,-1836.03784
195,3.8738088607788086,41200,-5451.50448,-1025.38614,-5.60625,0.00198,3.87042,0.00134,-5531.49163,-5.11101,0.02407,-5.03344,-5.17282,124651.15512,2159.46298,128410.58594,120967.08594,-504.91112,6.04317,-489.67194,-517.64288,104649879.44000,1899350.83540,108341176.00000,100854864.00000,9263100293283.83984,819992498533.55835,11736327389184.00000,7385116573696.00000,9646221890682.88086,821881786882.81958,11701193801728.00000,7687842037760.00000,185.79303,43.70310,304.83356,89.44413,87631825479925.76562,22085367907554.67188,163281553588224.00000,41698314944512.00000,88393887588024.31250,21616614013989.44531,164991755878400.00000,44966793445376.00000,1.28658,0.03868,1.37914,1.17404,1.57819,0.04051,1.71770,1.48200,2.00000,0.00000,2.00000,2.00000,-10.31142,3.99321,-5.68247,-20.00000,49.03406,0.51070,50.09726,47.72403,19.14033,0.36423,19.85159,18.20367,76.42774,13.10568,130.74905,65.10551,-2.52541,2.39945,1.98851,-12.98192,1.65369,0.23228,2.27495,0.95645,54.27460,4.85700,68.16112,45.01398,938.27183,314.98343,1534.09338,277.26294,-887.98818,385.69321,-316.22906,-1836.03784
196,3.839024066925049,41400,-5442.18503,-1022.61817,-5.58976,0.00193,3.83595,0.00109,-5383.99186,-5.11044,0.02537,-5.05449,-5.17956,132366.13211,2295.46838,136359.03125,128449.16406,-507.96739,6.68272,-490.80988,-525.12469,111102557.40000,1943085.82378,115332920.00000,107218968.00000,10593875507281.91992,858666791228.18896,13135609069568.00000,8638256644096.00000,10981443150807.03906,900156617609.07825,13459019268096.00000,9036301860864.00000,202.51047,38.02411,280.64429,116.95982,96362022232391.68750,21306032924658.65625,159091393560576.00000,50826819141632.00000,97325697655111.68750,21950659699637.32031,174526969151488.00000,57424442556416.00000,1.28875,0.04137,1.40609,1.17894,1.57869,0.04243,1.67963,1.44602,2.00000,0.00000,2.00000,2.00000,-10.62412,4.26965,-5.84949,-20.00000,49.07415,0.56761,50.46469,47.52139,19.08804,0.38100,19.98836,17.88336,78.29758,15.99122,130.60904,65.15621,-2.46692,2.51820,1.75771,-12.05302,1.64857,0.21508,2.19834,0.66710,53.80689,4.72981,70.60027,45.67184,918.06346,294.55495,1534.09338,337.04855,-851.13022,346.38388,-265.70251,-1836.03784
