EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,jump_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,Alpha_Mean,Alpha_Std,Alpha_Max,Alpha_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_state_norm_Mean,Training/pf_state_norm_Std,Training/pf_state_norm_Max,Training/pf_state_norm_Min,Training/pf_task_norm_Mean,Training/pf_task_norm_Std,Training/pf_task_norm_Max,Training/pf_task_norm_Min,Training/pf_action_norm_Mean,Training/pf_action_norm_Std,Training/pf_action_norm_Max,Training/pf_action_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
2467,3.359377145767212,495600,-4966.60095,-1311.97209,-3.83732,0.00189,3.35593,0.00148,-6115.14043,-5.26682,0.05942,-5.09382,-5.41712,0.06270,0.00046,0.06354,0.06206,-0.05374,0.58463,1.28094,-1.46287,508.09592,1.07235,511.49228,504.29834,35.99841,2.20247,42.74735,31.50402,36.05693,1.90175,41.55725,29.96694,34.04779,1.14964,36.96613,31.14608,0.31844,0.17051,0.88966,0.08057,14.75844,0.48575,16.34875,13.61606,636.43836,278.08191,1828.70984,333.82990,554.21907,214.21349,1489.64783,330.66037,-1.63263,0.01817,-1.58766,-1.66024,0.20975,0.00500,0.22104,0.19754,-0.35053,0.26409,0.79115,-0.80378,-2.98144,0.24238,-2.49725,-4.39366,7.98040,0.21115,8.46084,7.47113,4.91279,0.16125,5.31522,4.46612,39.50878,7.74757,72.74135,26.81733,-4.85958,1.57244,-2.03737,-10.78802,0.05906,0.01798,0.09439,0.01864,1.03791,0.01430,1.07505,0.99959,6.32944,1.13588,10.68719,4.67839,-6.07075,1.03026,-4.40271,-9.84970
2468,3.197354793548584,495800,-4838.84493,-411.76407,-1.70356,0.00216,3.19354,0.00159,-4002.93075,-5.25817,0.06018,-5.10665,-5.42693,0.06327,0.00023,0.06361,0.06288,0.02688,0.43803,1.25618,-0.82764,508.13934,1.00464,512.11395,505.25592,36.40124,2.11810,43.35358,30.86579,36.33250,2.15408,42.94968,31.36180,34.21083,1.13052,37.37776,31.26930,0.30363,0.16761,0.86092,0.08846,14.75983,0.41625,16.19812,13.70763,611.83682,251.23441,1704.36487,355.53488,608.62535,265.13257,1492.13623,331.59744,-1.63700,0.01138,-1.61446,-1.66622,0.21115,0.00498,0.22176,0.19634,-0.38715,0.20839,0.35478,-0.73665,-2.99038,0.24460,-2.44550,-3.97829,8.00969,0.15863,8.45460,7.70033,4.89966,0.15609,5.42314,4.48859,38.66393,6.36459,72.16541,28.52962,-4.72639,1.44467,-1.43664,-10.38179,0.06056,0.01485,0.09470,0.01690,1.03748,0.01388,1.07662,0.99723,6.17017,1.09270,10.66293,4.36974,-5.93999,0.84804,-4.39960,-9.19546
2469,3.2332170009613037,496000,-4756.73653,-460.39301,-1.76668,0.00215,3.22950,0.00149,-4146.61169,-5.26913,0.05595,-5.09321,-5.43309,0.06359,0.00041,0.06438,0.06306,0.14196,0.58731,1.87294,-1.27841,508.06837,1.14043,511.05914,505.34259,36.47129,2.26571,43.26973,32.12852,36.05528,1.84561,41.28497,31.32167,34.08354,1.02058,37.42161,31.46457,0.31083,0.16334,1.09902,0.09667,14.78619,0.43054,15.82194,13.54844,887.43322,384.22091,2173.23145,350.47659,563.60445,209.08700,1409.98059,315.84680,-1.63877,0.01827,-1.59573,-1.67085,0.20821,0.00427,0.21944,0.19966,-0.37870,0.23082,0.55827,-0.78428,-2.93558,0.24404,-2.46006,-4.42947,8.05149,0.21310,8.67989,7.53621,4.94322,0.18424,5.53161,4.56086,38.61947,5.95893,64.45580,29.06868,-5.10116,1.74483,-1.72207,-12.72023,0.06198,0.01557,0.09830,0.02388,1.04102,0.01641,1.09766,0.99388,6.27462,1.21285,13.65864,4.49631,-5.99081,0.94578,-4.30201,-10.18514
2470,3.20281720161438,496200,-4668.05935,-489.45925,-3.00463,0.00200,3.19956,0.00121,-6308.19485,-5.26762,0.06020,-5.11348,-5.42647,0.06447,0.00027,0.06496,0.06403,0.03095,0.55979,1.38028,-1.44079,508.07733,1.07927,510.59503,505.39841,36.24926,2.02361,42.79273,30.60161,36.05145,2.24050,46.08089,30.91288,34.04844,1.13636,37.05070,31.38140,0.30994,0.17342,1.10370,0.08045,14.70862,0.46114,15.92833,13.45002,691.50967,309.62364,1918.80188,339.59222,604.02826,253.10341,1660.83850,325.33185,-1.63487,0.01915,-1.59665,-1.66427,0.20886,0.00483,0.22290,0.19863,-0.38773,0.23205,0.76143,-0.77292,-2.95891,0.25236,-2.47962,-3.77150,8.01120,0.20425,8.50247,7.47300,4.91796,0.17341,5.47612,4.42399,38.17221,7.18558,71.19513,27.99415,-4.66391,1.53246,-1.44214,-9.82784,0.05860,0.01380,0.09345,0.02104,1.03919,0.01560,1.07992,0.99671,6.27592,1.01531,10.22924,4.59256,-5.90334,1.11710,-4.35687,-12.70548
2471,3.205892562866211,496400,-5233.86164,-955.31551,-4.72567,0.00190,3.20245,0.00148,-9175.47368,-5.26931,0.05905,-5.07584,-5.37694,0.06428,0.00032,0.06494,0.06384,0.05322,0.48776,1.39501,-1.40838,507.92214,1.12637,511.63510,505.38010,36.34285,2.36267,42.56207,30.59276,35.89424,1.91052,40.74464,30.96089,34.14379,1.14533,37.26317,30.75901,0.31656,0.18004,0.93044,0.07905,14.78931,0.46478,16.73575,13.76038,700.09959,302.53203,1994.81848,346.18430,605.66174,249.61836,1627.95935,329.84641,-1.63492,0.01296,-1.60746,-1.65704,0.21309,0.00448,0.22420,0.20188,-0.42847,0.18523,0.25494,-0.77967,-3.02640,0.27309,-2.52920,-4.42000,8.01939,0.17771,8.50832,7.48639,4.93023,0.17743,5.57323,4.50585,38.62251,6.86940,77.67743,28.11777,-4.95749,1.59916,-2.28272,-10.39657,0.05900,0.01254,0.08546,0.02162,1.04002,0.01472,1.07998,1.00261,6.21563,1.10913,11.85785,4.57903,-5.88233,0.87636,-4.32184,-9.03269
2472,3.2027158737182617,496600,-5107.43112,-750.32815,-3.53500,0.00176,3.19942,0.00146,-3778.33580,-5.26291,0.05887,-5.11676,-5.40404,0.06448,0.00068,0.06522,0.06289,-0.31948,0.48087,1.24208,-1.62587,508.01645,1.03791,510.79736,505.67667,36.53235,2.18817,43.40408,32.33800,36.20799,2.32042,43.12685,31.32262,33.91452,1.15534,37.24900,30.63549,0.31789,0.17275,1.00872,0.09228,14.68580,0.47828,15.95321,13.51306,591.35585,245.95749,1820.24097,318.95337,708.43133,336.92761,2001.72522,326.55017,-1.62228,0.01362,-1.59759,-1.65043,0.20915,0.00517,0.22057,0.19543,-0.34825,0.22938,0.56833,-0.72720,-2.89551,0.26033,-2.51241,-4.16721,7.88378,0.17520,8.45464,7.41001,4.88293,0.16201,5.43531,4.54334,38.56292,6.56597,69.12781,27.00255,-4.81260,1.61217,-2.14031,-10.81325,0.06422,0.01800,0.11507,0.01876,1.03551,0.01491,1.08349,0.99050,6.13090,1.03047,12.83286,4.68528,-6.06607,1.01551,-4.17549,-10.74267
2473,3.2008659839630127,496800,-4987.57377,-946.38185,-6.04105,0.00201,3.19757,0.00124,-3317.37585,-5.26645,0.06579,-5.11509,-5.46335,0.06277,0.00024,0.06343,0.06248,0.10924,0.54101,2.08908,-0.86671,507.93368,1.05336,511.16110,505.48517,36.17016,2.14601,43.67067,31.32067,35.73581,2.13859,42.65832,30.82873,34.02751,1.08719,37.00579,31.23801,0.30967,0.16193,0.82715,0.07688,14.66451,0.48546,16.30328,13.46012,595.62421,216.88507,1436.64014,345.92276,578.92215,235.74443,1725.31506,342.33524,-1.64512,0.01578,-1.61858,-1.68910,0.20801,0.00641,0.22434,0.19437,-0.42259,0.22492,0.65998,-0.78563,-2.98394,0.27591,-2.57818,-4.31559,8.03943,0.19541,8.75376,7.68698,4.90323,0.17318,5.57908,4.49365,38.80707,5.37146,60.78513,26.55239,-4.57275,1.44830,-2.05415,-9.29215,0.06508,0.01461,0.09845,0.02081,1.03338,0.01345,1.07299,0.99529,6.25628,1.02335,9.93028,4.51195,-5.89773,0.94859,-4.12858,-11.43457
2474,3.214268922805786,497000,-5068.84892,-863.16928,-2.59567,0.00190,3.21079,0.00150,-4360.69070,-5.26580,0.06164,-5.04685,-5.43209,0.06344,0.00014,0.06365,0.06316,-0.03243,0.44798,1.23911,-1.42686,507.97371,1.08565,511.28174,504.83261,36.13025,1.92997,41.77558,31.37127,35.79146,2.04649,43.84617,31.22952,33.96934,1.11635,37.10979,31.46035,0.31158,0.16057,0.89510,0.09744,14.65000,0.47147,16.25566,13.49742,640.71344,263.16192,1694.44312,338.65720,680.56113,311.76140,1821.12073,348.68851,-1.63565,0.01457,-1.60318,-1.66672,0.20734,0.00453,0.22034,0.19436,-0.39016,0.23317,0.64568,-0.83112,-3.02154,0.29806,-2.51695,-4.17189,7.98821,0.16245,8.44938,7.48200,4.90141,0.15925,5.32144,4.57047,38.71128,5.81027,59.28592,28.24063,-4.52512,1.38092,-1.35790,-9.13264,0.06226,0.01333,0.09335,0.03024,1.03526,0.01243,1.08269,0.99843,6.32246,1.21823,12.73752,4.39672,-6.00482,0.93337,-4.42993,-9.57959
2475,2.8819234371185303,497200,-5015.28069,-546.88276,-4.30899,0.00216,2.87854,0.00117,-3101.76626,-5.26215,0.06418,-5.08607,-5.41075,0.06316,0.00021,0.06345,0.06282,0.03961,0.46925,1.21685,-1.58604,507.87726,1.05154,511.39474,505.26447,36.45990,2.28223,45.02406,31.61296,36.21864,2.14821,41.37135,31.59424,33.98413,1.12235,37.19470,30.78282,0.29634,0.17001,1.10615,0.09251,14.71421,0.44250,15.85147,13.60503,629.97669,274.66303,1564.67456,342.36139,523.49250,158.80059,1067.62036,325.99005,-1.63541,0.01245,-1.60920,-1.67140,0.20697,0.00438,0.21928,0.19215,-0.36937,0.24245,0.73329,-0.71683,-2.95502,0.27131,-2.52703,-4.03944,8.01430,0.16986,8.44040,7.42494,4.92112,0.17716,5.49858,4.53625,38.77373,6.87194,73.01184,27.59593,-4.67476,1.50945,-2.02454,-9.36087,0.06147,0.01606,0.09574,0.01569,1.03903,0.01465,1.07527,0.99668,6.30598,1.06740,10.50033,4.62035,-6.09813,1.28439,-4.31682,-13.56186
2476,3.209543228149414,497400,-4767.30903,-996.40700,-4.99158,0.00159,3.20636,0.00153,-3366.57024,-5.25744,0.05566,-5.05137,-5.41735,0.06338,0.00032,0.06378,0.06256,-0.13884,0.46702,1.32823,-1.25290,507.79359,1.09404,510.46793,504.74496,35.81645,2.03808,42.14150,31.20116,35.90152,2.25508,43.41415,31.22429,33.96635,1.14786,36.54406,30.02411,0.32094,0.17718,0.93444,0.09530,14.67461,0.46916,15.80970,13.30595,723.35281,317.13975,1631.01941,341.89456,615.08334,294.48102,1886.87256,325.65952,-1.63434,0.01061,-1.61644,-1.66851,0.20633,0.00484,0.22128,0.19634,-0.35840,0.27224,1.27464,-0.78767,-2.94104,0.24854,-2.58823,-3.95167,7.94974,0.16926,8.48158,7.54546,4.89133,0.17664,5.39890,4.39296,38.99397,6.82962,69.21638,26.92717,-4.80250,1.57246,-2.16061,-10.35723,0.06338,0.01417,0.10026,0.02733,1.03318,0.01538,1.07919,0.99637,6.24920,1.18556,11.19676,4.44303,-5.99596,0.97611,-4.35306,-9.51309
2477,3.2155096530914307,497600,-4897.81053,-1143.24885,-3.30267,0.00208,3.21184,0.00152,-7420.15546,-5.26965,0.06613,-5.08172,-5.44084,0.06288,0.00031,0.06328,0.06235,0.09838,0.47711,1.16488,-1.29616,507.93808,1.10381,511.12979,504.39706,36.60128,2.22786,44.65745,30.83613,35.66816,2.32692,42.95528,28.93602,33.98186,1.04665,37.25670,31.21898,0.29559,0.15962,0.85550,0.09140,14.74973,0.40945,15.82633,13.67069,575.99376,216.11141,1517.89355,331.91458,783.60114,334.82766,1845.62463,331.73877,-1.64437,0.01397,-1.62166,-1.67516,0.20993,0.00743,0.22848,0.19667,-0.40191,0.22259,0.45561,-0.76996,-2.98707,0.23240,-2.59549,-4.01845,8.03549,0.17243,8.42113,7.53084,4.88972,0.16935,5.29266,4.41297,38.39562,5.89611,57.34338,25.11711,-4.57742,1.45794,-1.75181,-8.98999,0.05853,0.01435,0.09936,0.02521,1.03444,0.01486,1.07304,0.98386,6.10042,0.98096,9.80520,4.32167,-5.99012,0.97560,-4.21717,-9.96476
2478,3.2165181636810303,497800,-5007.07353,-951.79951,-4.44137,0.00213,3.21282,0.00150,-5095.56077,-5.25968,0.06559,-5.09741,-5.48222,0.06262,0.00048,0.06334,0.06196,-0.16597,0.47067,0.96196,-1.78191,508.02066,1.11744,510.37704,505.31769,35.93404,2.11328,41.95060,31.52180,35.18086,1.97115,40.64832,29.62032,33.81754,1.20206,37.44106,31.20237,0.30413,0.16032,1.02590,0.10590,14.66807,0.47467,15.97998,13.48018,669.59392,290.45506,1839.38989,333.11819,578.08223,211.00927,1435.70947,321.89441,-1.63056,0.01256,-1.60157,-1.65614,0.20829,0.00615,0.22118,0.19468,-0.35256,0.26235,1.06420,-0.79367,-2.99752,0.26594,-2.48319,-3.90266,7.94007,0.17003,8.34629,7.35419,4.87691,0.15874,5.28134,4.41326,38.61651,6.18353,61.73952,28.13414,-4.81841,1.41582,-1.76196,-8.34983,0.06395,0.01328,0.09832,0.01559,1.03407,0.01380,1.06894,0.97819,6.27724,1.14081,12.05011,4.32772,-5.94301,0.91888,-4.22847,-10.00284
2479,3.310056209564209,498000,-5107.46053,-929.21877,-2.43725,0.00211,3.30640,0.00148,-5150.48173,-5.25782,0.06064,-5.10049,-5.40997,0.06197,0.00012,0.06215,0.06175,-0.02568,0.48728,1.62019,-1.36455,507.85431,1.12938,511.63361,505.02780,35.74747,2.19170,40.91713,29.77653,35.42713,2.14199,42.27161,29.61550,33.99669,1.06667,37.33146,31.45846,0.29973,0.17718,0.98207,0.07829,14.70238,0.47985,16.14192,13.53480,530.57963,164.32345,1073.67969,331.58331,833.70473,315.27695,1839.55139,331.24051,-1.63884,0.00945,-1.62096,-1.66593,0.21195,0.00598,0.22551,0.19835,-0.34596,0.25875,1.19750,-0.77112,-3.02912,0.28017,-2.56557,-4.64836,7.99074,0.17519,8.58192,7.50906,4.90965,0.17940,5.53104,4.54259,39.10943,6.64696,70.07359,26.79021,-4.89596,1.61568,-2.07357,-11.52414,0.06315,0.01360,0.10034,0.03128,1.03437,0.01517,1.08375,0.99584,6.24072,1.16363,11.20382,4.61749,-6.05445,1.04737,-4.12415,-12.03651
2480,3.224189281463623,498200,-4836.05715,-714.02804,-1.77894,0.00194,3.22073,0.00146,-3594.16102,-5.26236,0.06152,-5.09502,-5.43677,0.06202,0.00025,0.06242,0.06165,0.02671,0.48867,1.35006,-1.31313,507.77033,0.98413,510.08395,504.83380,36.18775,1.97648,43.71739,30.89522,35.47034,2.15462,42.13857,30.53701,33.83853,1.13309,37.15972,31.07436,0.28792,0.15104,0.90107,0.09559,14.69386,0.45826,15.86914,13.46058,539.76531,173.33116,1478.75024,327.63846,640.90509,267.75953,1712.79773,321.85440,-1.64142,0.01528,-1.61273,-1.67333,0.21236,0.00504,0.22791,0.20001,-0.39776,0.20457,0.31098,-0.74993,-3.00582,0.27201,-2.51032,-4.36429,8.00954,0.17575,8.48594,7.52716,4.89991,0.17206,5.37177,4.42795,38.56679,5.62941,58.09705,27.26526,-4.75318,1.48242,-1.71540,-10.66655,0.06182,0.01586,0.10532,0.02612,1.03329,0.01477,1.07756,0.99672,6.20284,1.23794,13.20765,4.51171,-5.99708,1.03471,-4.38372,-9.72007
2481,3.247129201889038,498400,-4437.36843,-813.48150,-4.85960,0.00175,3.24387,0.00144,-5188.58650,-5.26490,0.05899,-5.12685,-5.41230,0.06229,0.00034,0.06283,0.06181,0.06107,0.57663,1.89476,-1.43754,507.88060,1.02041,511.07736,505.66397,36.11891,2.15442,41.38759,30.76610,35.77365,2.07761,41.12419,30.68446,33.78999,1.09667,36.51703,31.05823,0.31498,0.17653,1.03554,0.10817,14.60360,0.44653,15.68998,13.48896,609.34664,268.98061,1753.52173,325.76349,594.58151,257.68656,1579.36279,337.44067,-1.64611,0.01435,-1.61210,-1.67324,0.20890,0.00479,0.22028,0.19680,-0.37322,0.21924,0.48801,-0.74377,-2.96579,0.25338,-2.50830,-3.98074,8.02188,0.20769,8.68215,7.48304,4.89413,0.17687,5.39803,4.32634,38.38372,6.06713,61.98984,27.79880,-4.71936,1.64347,-2.16672,-14.57427,0.06288,0.01241,0.10129,0.02747,1.03082,0.01620,1.08303,0.98746,6.12540,1.05263,11.30228,4.12630,-6.11615,1.03980,-4.23135,-11.40586
2482,3.0634868144989014,498600,-4344.37053,-652.93756,-3.74087,0.00208,3.05988,0.00146,-2848.35676,-5.25868,0.06172,-5.08982,-5.42067,0.06177,0.00026,0.06239,0.06146,-0.12244,0.46843,1.20372,-1.70128,507.72551,1.05796,510.79379,505.12277,35.82892,2.00913,41.49470,30.93189,35.70612,2.02402,42.42756,30.59964,33.84507,1.09054,37.34746,30.67328,0.30693,0.15421,0.84357,0.08983,14.69837,0.45464,15.98999,13.48084,618.14872,261.46805,1596.50598,328.41064,620.98395,257.81581,1604.90857,331.30069,-1.63485,0.01209,-1.60116,-1.66451,0.21187,0.00411,0.22261,0.20192,-0.37512,0.22407,0.36258,-0.77313,-3.05500,0.27518,-2.54720,-4.04936,7.95594,0.16837,8.43185,7.38691,4.91865,0.16575,5.34229,4.51008,38.78640,6.06660,65.97943,26.40684,-4.75414,1.58387,-1.88525,-10.09286,0.05842,0.01301,0.09128,0.01944,1.03467,0.01448,1.07277,0.99578,6.40791,1.12023,10.47163,4.71283,-6.13310,1.09241,-4.49104,-11.49723
2483,3.186882495880127,498800,-4428.20003,-917.79682,-4.41237,0.00136,3.18429,0.00119,-4155.67086,-5.26011,0.06016,-5.10200,-5.42226,0.06231,0.00040,0.06313,0.06148,0.22413,0.56808,1.56539,-1.04145,507.62828,1.00682,510.57480,504.77792,35.66073,2.21700,42.42638,30.17053,35.49079,1.99341,42.97775,30.97430,33.75595,1.13526,36.96227,30.58931,0.31840,0.19343,1.17500,0.08676,14.60869,0.40880,15.78923,13.52306,594.21536,252.01579,1729.78528,327.30115,566.16191,229.76514,1573.26855,318.60910,-1.64607,0.01839,-1.60703,-1.67451,0.21231,0.00514,0.22654,0.19997,-0.38587,0.24061,0.56099,-0.78721,-3.02138,0.22950,-2.54010,-3.77712,8.08062,0.20464,8.56481,7.62500,4.95566,0.17398,5.45177,4.45857,38.35631,6.76493,67.90465,27.55593,-4.69338,1.67654,-1.79514,-12.07438,0.06275,0.01274,0.10932,0.03197,1.03790,0.01491,1.08101,1.00324,6.14655,1.01594,9.68740,4.44258,-6.10502,1.11920,-4.45440,-14.31264
2484,3.141435384750366,499000,-4456.58001,-679.37413,-1.36175,0.00202,3.13813,0.00123,-4644.49047,-5.26400,0.05755,-5.12048,-5.43822,0.06211,0.00041,0.06312,0.06163,-0.13207,0.57726,1.27326,-1.80552,507.85458,0.94143,509.87912,504.93356,35.48840,2.05133,40.98777,30.28992,35.53276,2.16029,42.07717,30.71951,33.78229,1.16846,37.29841,31.07994,0.31218,0.16608,0.81122,0.08401,14.64358,0.43349,15.92129,13.60244,622.50175,271.23717,1582.89331,334.45743,643.04782,275.60729,1570.66931,331.02090,-1.63646,0.01755,-1.60294,-1.66963,0.20533,0.00660,0.22066,0.19182,-0.37743,0.22190,0.55090,-0.78013,-2.94518,0.28946,-2.51019,-4.80930,7.95223,0.20779,8.45761,7.34791,4.89269,0.17647,5.34511,4.45379,38.79974,6.63515,67.19484,27.90863,-4.70072,1.40118,-1.98838,-9.46044,0.06398,0.01252,0.09825,0.02080,1.03210,0.01430,1.07555,0.99757,6.47188,1.36831,12.94034,4.55949,-6.03209,0.92910,-4.44077,-9.21813
2485,3.2436671257019043,499200,-5222.26135,-404.45634,-3.95104,0.00208,3.24028,0.00126,-10758.57973,-5.26260,0.06021,-5.11003,-5.42543,0.06180,0.00025,0.06219,0.06137,-0.09339,0.45042,1.08489,-1.13644,507.77247,1.01580,510.27539,504.45139,35.34799,2.02551,41.95043,29.34333,35.58310,1.98682,40.70152,30.71155,33.40793,1.12334,36.71012,29.88495,0.30508,0.16452,0.87518,0.08250,14.51845,0.48127,16.14804,13.23942,588.08956,182.50386,1111.03369,323.87726,695.03815,303.88165,1734.18848,314.98224,-1.63985,0.01448,-1.60635,-1.66803,0.21061,0.00406,0.22277,0.19988,-0.34508,0.22212,0.43120,-0.73880,-2.96332,0.22080,-2.58548,-3.97278,7.96641,0.16180,8.38957,7.59113,4.91055,0.17937,5.39711,4.50592,38.59403,6.64745,63.55787,28.48816,-4.91093,1.53233,-2.13690,-10.43597,0.06868,0.01965,0.11607,0.02384,1.03019,0.01533,1.07002,0.99370,6.21448,1.12933,11.43845,4.57199,-6.09358,0.91271,-4.40608,-8.55924
2486,3.0968995094299316,499400,-5219.22812,-817.92331,-4.20978,0.00152,3.09375,0.00155,-3336.23792,-5.25370,0.05846,-5.12298,-5.39420,0.06239,0.00040,0.06293,0.06147,0.16738,0.54848,1.52283,-1.15391,507.61789,1.07771,510.17172,504.57047,35.52635,1.94338,43.48947,30.69094,35.43380,1.95660,42.14867,30.23976,33.69890,1.12652,36.21895,30.74264,0.30308,0.15602,0.93290,0.07653,14.60965,0.46119,16.23447,13.51392,643.85840,267.02568,1689.41785,329.10904,594.00200,245.48370,1467.14062,323.19415,-1.65215,0.01819,-1.61108,-1.69160,0.21038,0.00525,0.22485,0.20056,-0.37814,0.22433,0.81443,-0.82127,-3.00476,0.25926,-2.48815,-4.01237,8.06015,0.19765,8.54725,7.58285,4.95694,0.18804,5.50964,4.48471,38.85070,6.23485,65.08754,27.44145,-4.69481,1.48703,-2.08331,-10.43095,0.06464,0.01771,0.10499,0.00477,1.03198,0.01502,1.07373,0.99061,6.42174,1.24824,10.82966,4.37780,-5.99244,0.94304,-4.19434,-9.68910
2487,3.278839111328125,499600,-4856.43136,-776.56412,-3.58440,0.00190,3.27540,0.00147,-3792.18780,-5.25362,0.06733,-5.06733,-5.43570,0.06218,0.00027,0.06264,0.06174,-0.10845,0.51368,1.16668,-1.47281,507.58317,1.02706,510.26993,505.04883,35.29136,2.18303,42.03740,30.17438,35.42786,2.26381,43.79262,30.96139,33.77597,1.03597,36.75893,31.13527,0.30700,0.17973,1.18498,0.09834,14.59826,0.46080,16.12403,13.32284,596.91818,254.25501,1798.13220,337.91159,657.29636,287.48387,1932.68311,328.67603,-1.63958,0.01566,-1.60613,-1.67400,0.20894,0.00669,0.23212,0.19734,-0.38161,0.22277,0.56495,-0.77517,-3.02605,0.24115,-2.61303,-3.82786,7.96087,0.18486,8.41925,7.46965,4.91475,0.16382,5.37596,4.58047,39.12361,6.48618,66.92924,28.08748,-4.79248,1.64819,-1.33120,-13.85466,0.06522,0.01698,0.10946,0.02246,1.03055,0.01459,1.06976,0.99359,6.29858,0.94701,9.56546,4.42070,-5.98829,0.91541,-4.50467,-9.66062
2488,3.2543718814849854,499800,-4657.32029,-663.16649,-2.58240,0.00193,3.25095,0.00143,-3104.45009,-5.24556,0.05930,-5.08178,-5.42512,0.06241,0.00038,0.06292,0.06179,0.11383,0.50333,1.40844,-0.97766,507.53976,1.03116,510.46738,504.58212,35.71622,2.11304,44.76099,30.77638,35.48957,2.12848,41.24403,29.99491,33.78198,1.04224,36.86348,30.96163,0.31958,0.17457,0.85070,0.08394,14.66942,0.44573,16.26101,13.64890,630.80259,265.97315,1800.09583,339.21164,537.55670,170.17464,1243.55127,332.44241,-1.64800,0.01481,-1.61998,-1.67591,0.21456,0.00496,0.22704,0.19928,-0.39007,0.22051,0.33475,-0.79400,-3.01117,0.24400,-2.54789,-3.90602,8.04094,0.18142,8.50616,7.64854,4.92245,0.16958,5.40043,4.51966,38.46689,6.45235,60.01849,27.21927,-4.72940,1.60890,-1.90643,-10.49048,0.06893,0.01482,0.10703,0.03628,1.03205,0.01420,1.06762,0.99181,6.25038,1.09106,11.48924,4.64429,-5.97818,0.90661,-4.20819,-9.25587
2489,3.2449657917022705,500000,-4372.05286,-661.89927,-3.51747,0.00187,3.24150,0.00152,-2297.80745,-5.25714,0.06186,-5.08901,-5.42578,0.06225,0.00040,0.06272,0.06160,-0.16140,0.41505,0.92561,-1.35389,507.64910,1.03137,510.50488,504.62637,35.61473,2.26220,42.79322,29.48760,35.80448,2.08035,44.43809,31.46793,33.65545,1.10675,37.13971,30.61091,0.29663,0.15480,0.90612,0.08143,14.63421,0.41942,15.90585,13.31915,687.71371,322.56487,1761.02075,339.07526,553.38936,200.48319,1152.94141,331.82007,-1.63675,0.00877,-1.61017,-1.65131,0.21196,0.00520,0.22309,0.19877,-0.33084,0.23045,0.48464,-0.72161,-2.94539,0.22755,-2.57742,-3.91380,7.94187,0.14950,8.33395,7.51184,4.89891,0.16595,5.41982,4.55882,38.40433,6.67209,62.32073,27.43289,-4.81174,1.48877,-1.42942,-10.14705,0.06685,0.01252,0.10101,0.03007,1.03093,0.01419,1.07612,0.99367,6.40706,1.22252,12.93477,4.56209,-6.18203,1.39853,-4.27322,-13.02759
2490,3.25057053565979,500200,-4470.59512,-916.33352,-7.98879,0.00148,3.24740,0.00161,-4579.58363,-5.25861,0.06763,-5.09003,-5.49276,0.06203,0.00051,0.06298,0.06149,0.18006,0.42874,1.23142,-1.11734,507.45766,0.94675,510.13403,503.86377,35.89378,1.89318,41.69419,31.23118,35.38241,1.97046,41.03458,29.86383,33.65071,1.02173,36.50394,29.98676,0.32566,0.18140,1.03022,0.08109,14.69658,0.45135,15.73309,13.35937,573.20329,257.98607,1874.32996,337.50073,567.85521,226.90301,1525.75293,328.12158,-1.65167,0.01235,-1.62345,-1.67578,0.21596,0.00423,0.22454,0.20382,-0.37180,0.22571,0.41455,-0.71467,-3.01890,0.24152,-2.57886,-4.32217,8.06479,0.15427,8.44411,7.59911,4.92960,0.16174,5.42170,4.51348,39.20626,6.85288,66.75294,26.34275,-4.63532,1.37149,-1.56722,-8.84754,0.07215,0.01682,0.11292,0.02609,1.03207,0.01467,1.06650,0.98070,6.40424,1.21198,12.97840,4.33204,-5.96643,0.94636,-4.30265,-9.51595
